Cruise,Vessel,Dive,Location,Photo Name,Latitude,Longitude,Depth (m),Bathy Depth (m),Local Relief in 10m (m),Log Local Relief,Backscatter (dB),Biological Zone,Major Habitat,Biology,Geomorphological Descriptor,Transitional,"Hard, Soft, Rubble",Level 1: Ecological Region,Level 2: Regime,Level 3: System,Level 4: Geoform/Hydroform,Level 5: Zone,Level 5: Subzone,Level 6: Macrohabitat,Level 7: Habitat,Level 8: Biotope,Human Impact,Duplicate,Comments,A1,A2,A3 (Antipathes sp.),A4,A5 (Stichopathes sp.),A6,A7 (Antipathes),A8,A9,A10,A11,A12,A13 (Stichopathes sp.),A14,A15,Acanthopathes thyoides,Antipathes atlantica,Antipathes furcata,Antipathes gracilis,Antipathes sp.,DFH8-30A Antipathes sp. cf. gracilis,Antipathes sp.- Humann 185,Aphanipathes pedata,Elatopathes abietina- green,Elatopathes abietina- green branching,Elatopathes abietina- white,Elatopathes abietina- white branching,Elatopathes sp.,Phanopathes expansa,Plumapathes pennacea,Stichopathes sp.,DFH11-19A Stichopathes sp.,DFH11-19B Stichopathes sp.,Tanacetipathes sp.,unid Antipatharian
DFH9,Liberty Star,Dive 14,EFGB,Dive14019 16 45 19.jpg,27.94902452,-93.61133148,73.152,-72.18979645,1.03029633,0.012962152835981285,-92.99452972,Coralline Algae,Reef,Sponge/Coral,Rubble,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH9,Liberty Star,Dive 14,EFGB,Dive14020 16 49 05.jpg,27.94902862,-93.61130363,73.152,-71.57998657,1.51678467,0.18092393064269094,-92.99452972,Coralline Algae,Reef,Sponge/Coral,Rubble,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFH9,Liberty Star,Dive 14,EFGB,Dive14021 16 50 31.jpg,27.94904527,-93.61131105,71.9328,-71.57998657,1.51678467,0.18092393064269094,-90.5,Coralline Algae,Reef,Mixed Coral,Rubble,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH9,Liberty Star,Dive 14,EFGB,Dive14022 16 51 43.jpg,27.94911415,-93.6111987,71.9328,-69.51520538,0.91083527,-0.040560160676784876,-90.50643158,Coralline Algae,Reef,Sponge/Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFH9,Liberty Star,Dive 14,EFGB,Dive14023 16 53 17.jpg,27.949077,-93.61102688,,-68.65490723,0.76025391,-0.11904133759348814,-93.49663544,Coralline Algae,Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,G,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH9,Liberty Star,Dive 14,EFGB,Dive14024 16 53 39.jpg,27.94908255,-93.61102353,,-68.43041229,0.50498962,-0.29671754865966,-87.52210999,Coralline Algae,Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,G,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH9,Liberty Star,Dive 14,EFGB,Dive14025 16 53 48.jpg,27.94908815,-93.6110203,69.1896,-68.43041229,0.50498962,-0.29671754865966,-87.52210999,Coralline Algae,Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,G,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH9,Liberty Star,Dive 14,EFGB,Dive14026 17 03 44.jpg,27.94927443,-93.6110559,69.1896,-66.89528656,0.73508453,-0.13366271696789386,-92.0,Coralline Algae,Reef,Mixed Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
DFH9,Liberty Star,Dive 14,EFGB,Dive14027 17 04 39.jpg,27.9492802,-93.61111343,69.1896,-67.86773682,1.17368317,0.06955087707265403,-100.40782166,Coralline Algae,Reef,Mixed Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01001 10 34 24.jpg,27.875814,-93.810704,,-43.99966812,0.16471481,-0.7832673503620453,-102.73419952,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01002 10 36 42.jpg,27.875525,-93.811315,,-42.69136429,0.34247971,-0.4653651529191718,-101.04990387,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01003 10 39 23.jpg,27.875722,-93.811123,,-43.22317886,0.20975113,-0.678295690802277,-101.66148376,Coralline Algae,Reef,Leafy Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01004 10 39 40.jpg,27.875634,-93.811125,,-43.1791954,0.30543518,-0.515080942394357,-96.3108139,Coralline Algae,Reef,Leafy Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01005 10 40 04.jpg,27.875601,-93.811209,,-42.86083221,0.29318237,-0.532862148771427,-98.49481964,Coralline Algae,Reef,Stephanocoenia - Leafy Algae,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01006 10 40 25.jpg,27.875559,-93.811161,,-43.15401459,0.23147202,-0.6355014983566348,-97.28533936,Coralline Algae,Algal Nodules,Stephanocoenia - Sponge/Leafy Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01007 10 40 37.jpg,27.875588,-93.811203,,-43.05545807,0.31162643,-0.5063657155810407,-99.49306488,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01008 10 40 45.jpg,27.875664,-93.811264,,-42.79546356,0.13144684,-0.8812498499308301,-98.35515594,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01009 10 41 09.jpg,27.876281,-93.810755,,-43.246650700000004,0.13814545,-0.8596634145653057,-98.35028076,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01010 10 41 16.jpg,27.876316,-93.810709,,-43.21224976,0.16145706,-0.7919429599251999,-94.48483276,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01011 10 41 57.jpg,27.87602,-93.811114,,-43.00489807,0.11323166,-0.9460321257901945,-99.2456131,Coralline Algae,Reef,Leafy Algae/Sponge,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01012 10 42 03.jpg,27.876112,-93.811158,,-42.96544266,0.07453537,-1.1276375883182002,-98.91811371,Coralline Algae,Reef,Leafy Algae/Sponge,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01013 10 42 25.jpg,27.876241,-93.81112,,-42.72516251,0.11173248,-0.9518205615815882,-105.93127441,Coralline Algae,Reef,Leafy Algae/Sponge,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01014 10 42 45.jpg,27.876349,-93.81112,,-42.95088196,0.11204147,-0.950621201805803,-98.45666504,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01015 10 42 59.jpg,27.876467,-93.81104,,-43.05678558,0.33695221,-0.47243169083506725,-101.45666504,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01016 10 43 25.jpg,27.876336,-93.811004,,-42.99807739,0.1579895,-0.801371775346772,-92.45259094,Coralline Algae,Reef,Stephanocoenia - Sponge/Leafy Algae,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01017 10 43 39.jpg,27.876388,-93.8109,,-42.82139969,0.24222565,-0.615779870013634,-98.00518799,Coralline Algae,Reef,Stephanocoenia - Sponge/Leafy Algae,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01018 10 44 27.jpg,27.876312,-93.810868,,-43.06125259,0.15318298,-0.8147894860265765,-100.31195831,Coralline Algae,Reef,Bacterial Mat/Leafy Algae/Sponge,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,C,white encased hole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01019 10 44 39.jpg,27.876301,-93.810907,,-43.06125259,0.15318298,-0.8147894860265765,-99.56585693,Coralline Algae,Reef,Bacterial Mat,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,C,white encased hole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01020 10 44 49.jpg,27.876335,-93.810853,,-43.06362534,0.18302536,-0.7374887302422702,-98.84773254,Coralline Algae,Reef,Bacterial Mat/Leafy Algae/Sponge,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,C,white encased hole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01021 10 45 21.jpg,27.87634,-93.811007,,-42.99807739,0.1579895,-0.801371775346772,-92.45259094,Coralline Algae,Reef,Bacterial Mat/Leafy Algae/Sponge,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,C,white encased hole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01022 10 46 17.jpg,27.876322,-93.811074,,-42.93652344,0.09397888,-1.026969735017665,-95.19665527,Coralline Algae,Reef,Stephanocoenia - Leafy Algae,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01023 10 46 37.jpg,27.876318,-93.811114,,-42.88689804,0.12418365,-0.9059355795394556,-98.45666504,Coralline Algae,Reef,Stephanocoenia - Leafy Algae,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01024 10 47 20.jpg,27.876015,-93.811057,,-43.13485336,0.1427536,-0.8454129307849458,-96.23092651,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01025 10 47 27.jpg,27.876003,-93.81106,,-42.96814728,0.18143463,-0.7412798166004616,-96.23092651,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01026 10 48 37.jpg,27.87585,-93.811064,,-43.09928131,0.29518127,-0.5299112030607599,-103.64332581,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01027 10 49 02.jpg,27.875844,-93.811071,,-43.11245346,0.36442184,-0.43839560341347755,-103.64332581,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01028 10 49 12.jpg,27.875727,-93.811042,,-43.45917511,0.23567963,-0.6276779523118841,-100.22091675,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01029 10 55 32.jpg,27.876767,-93.810822,,-42.96680069,0.18626404,-0.7298709815879105,-93.33853912,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01030 10 58 17.jpg,27.876635,-93.810961,,-42.84735489,0.20472717,-0.6888245168976054,-94.7769928,Coralline Algae,Reef,Leafy Algae,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01031 10 58 35.jpg,27.876553,-93.810839,,-42.82361984,0.11649704,-0.9336851092130496,-95.17901611,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01032 10 58 46.jpg,27.876537,-93.810855,,-42.82361984,0.11649704,-0.9336851092130496,-90.59825134,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01033 10 59 06.jpg,27.876543,-93.810864,,-42.84658813,0.10789108,-0.9670144595516924,-90.59825134,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01034 10 59 16.jpg,27.876529,-93.810845,44.196,-42.82361984,0.11649704,-0.9336851092130496,-90.59825134,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01035 10 59 39.jpg,27.876424,-93.810753,,-42.99484253,0.15241623,-0.8169687848064977,-99.80123901,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01036 11 00 53.jpg,27.876305,-93.810962,,-42.99807739,0.1579895,-0.801371775346772,-104.54239655,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01037 11 03 04.jpg,27.876027,-93.811461,,-42.43417358,0.15976715,-0.7965125118825872,-104.3024826,Coralline Algae,Algal Nodules,Stephanocoenia - Sponge/Leafy Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01038 11 04 29.jpg,27.875882,-93.81165,,-41.82911682,0.19176865,-0.717222389057096,-99.38861084,Coralline Algae,Algal Nodules,Stephanocoenia - Sponge/Leafy Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01039 11 04 43.jpg,27.8759,-93.81164,,-41.8604393,0.17796326,-0.749669647276413,-99.38861084,Coralline Algae,Algal Nodules,Stephanocoenia - Sponge/Leafy Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01040 11 05 01.jpg,27.875765,-93.811596,,-41.8939209,0.10531998,-0.9774892320373944,-98.86249542,Coralline Algae,Algal Nodules,Stephanocoenia - Sponge/Leafy Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,F,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01041 11 10 21.jpg,27.875541,-93.810685,,-44.67142868,0.2208519,-0.6558988601322545,-103.64024353,Coralline Algae,Algal Nodules,Stephanocoenia - Sponge/Leafy Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,H,anchor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01042 11 10 34.jpg,27.875514,-93.810672,,-44.81834412,0.23941422,-0.620850058256562,-103.64024353,Coralline Algae,Algal Nodules,Stephanocoenia - Sponge/Leafy Algae,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,H,fluorescence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01043 11 11 10.jpg,27.875673,-93.810656,,-44.19239044,0.30912018,-0.5098726423758068,-97.92287445,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,I,anchor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01044 11 11 25.jpg,27.875835,-93.810915,,-43.43927765,0.36470413,-0.43805931859997127,-102.58740997,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,I,anchor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01045 11 11 39.jpg,27.875739,-93.810959,,-43.65123749,0.31211472,-0.5056857485918868,-101.5,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,I,anchor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01046 11 12 25.jpg,27.876011,-93.810969,,-43.114173890000004,0.1427536,-0.8454129307849458,-100.22091675,Coralline Algae,Algal Nodules,Leafy Algae/Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH10,Spree,Dive 1,WFGB,Dive01047 11 13 02.jpg,27.876315,-93.811134,,-42.88689804,0.12418365,-0.9059355795394556,-99.94780731,Coralline Algae,Algal Nodules,Stephanocoenia - Sponge/Leafy Algae,Algal Nodules,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Unconsolidated Sediments,,,,J,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
